Port_IDs,PnL,Win_Positions,Total_Positions,Win_Rate,ROI,Sharpe_Ratio,MDD,ROI_norm,Sharpe_Ratio_norm,Win_Rate_norm,MDD_norm,Composite_Score,Rank
3880920727367689984,-176.82699999000002,49.0,145.0,0.33793103448275863,-0.0021901573896864293,-0.5747675265332549,-609.39066665,0.0017797124678154545,0.24596377596118688,0.42103884714018974,0.02855887172114213,0.16424259030096705,143.0
3886752488982104320,7195.178324640001,931.0,1249.0,0.745396317053643,0.017948772411648783,8.825613132979345,-38.20810000000006,0.07556514871879456,0.47624048685821674,0.9287125891683129,0.0017906086954594391,0.35164233024585784,9.0
3887577207880438784,2417.51403674,2893.0,6050.0,0.4781818181818182,0.0,6.659539579626021,-577.6136464800004,0.009804057358555609,0.4231792001408012,0.5957816859254597,0.02706965324048738,0.25446524508299645,79.0
3891020560590657281,2856.30056379,283.0,437.0,0.6475972540045767,0.037908962003235964,23.636994269474723,0.0,0.1486957128150986,0.8390679356065858,0.806861677130607,4.6851411639181606e-14,0.4577014299526361,2.0
3907081197088384000,18015.997370259996,2540.0,4137.0,0.6139714769156394,0.0,8.844536556464833,-2060.707122380003,0.009804057358555609,0.4767040450775044,0.7649662695620502,0.09657428901290888,0.3182605424458098,22.0
3910887259807777281,1803.3020100100002,17.0,75.0,0.22666666666666666,0.019927417297415366,1.8174033262314182,-663.3218999799999,0.08281454963146752,0.30456366205419894,0.28241109066682113,0.03108633933547067,0.1789129495061583,138.0
3910983669796782848,6761.648048249999,274.0,640.0,0.428125,0.014290866285612411,12.825745727790483,-201.72342223000032,0.062163235015474126,0.5742298566985727,0.5334143302576447,0.009453694737901586,0.2994915325133233,26.0
3911997667197443328,605.72231024,30.0,64.0,0.46875,0.012177789542152944,2.1026150657805265,-229.55157354000002,0.05442129982398158,0.3115503601115938,0.5840302886032607,0.010757850917165857,0.22874912588475793,105.0
3914654298562589441,343.47044905000075,200.0,483.0,0.4140786749482402,0.0,0.18145797848458659,-3893.0689187699995,0.009804057358555609,0.2644886770582221,0.5159135744735498,0.18244725746090307,0.22195998671192388,110.0
3919174299855478272,1456.3718076200003,609.0,1267.0,0.48066298342541436,0.0,0.2972276770746266,-9684.34458371,0.009804057358555609,0.26732463300282294,0.5988730473191446,0.4538532829678773,0.29368387316581795,34.0
3923766029921022977,772.7290318900001,359.0,1259.0,0.2851469420174742,0.003129362135268577,4.080050394860437,-205.53265760000016,0.0212694804279969,0.3599906648274794,0.3552734951270457,0.009632213166622106,0.18735918523537642,135.0
3925368433214965504,6789.436738630001,486.0,1458.0,0.3333333333333333,0.007377665963139569,9.05428913889203,-162.05753631999778,0.03683450569787907,0.48184225559609806,0.41531042745120755,0.007594767436578165,0.24018406736575026,90.0
3926423286576838657,1309.4599595900002,163.0,478.0,0.3410041841004184,0.002712847277210551,2.672372460463962,-1119.0932,0.019743444496098047,0.32550743946924665,0.4248677803841851,0.05244589537032507,0.19903800034050548,130.0
3930688517098515713,1947.24457347,140.0,288.0,0.4861111111111111,0.006032506822838831,1.845092147903862,-1193.9074265099998,0.031906083235852235,0.30524194211692096,0.605661040033011,0.055952036856799725,0.23346702298379413,101.0
3931992636670880512,10374.96528998,2430.0,6050.0,0.40165289256198344,0.0,6.224599883122712,-1651.1316999599999,0.009804057358555609,0.41252468662937414,0.5004319034907939,0.07737968596244182,0.24226094108702606,87.0
3932103299427844097,3860.3097053499996,778.0,2589.0,0.3005021243723445,0.004360949029165884,4.783130171925804,-669.4568359399998,0.02578179449550888,0.3772136799824023,0.37440499716922304,0.0313738508755832,0.2020544119523346,129.0
3935808725185052672,2301.9641228599994,602.0,1715.0,0.3510204081632653,0.002372417345354819,3.2334998015056082,-1394.9714398600001,0.01849617012339524,0.33925311245523465,0.4373473072751492,0.06537482863757582,0.20786921195613395,122.0
3936410995029308417,10681.514000000001,6.0,20.0,0.3,0.026286487018580044,3.31992328915997,0.0,0.10611304355120993,0.34137018805058916,0.3737793847060868,4.6851411639181606e-14,0.20900084642176647,121.0
3937714876784951296,1117.5308932100006,201.0,511.0,0.3933463796477495,0.0018695902269190868,0.5254278383382004,-3858.82450985,0.01665390150939255,0.2729147451977766,0.49008255920367544,0.18084240570482468,0.22105558699385075,112.0
3939318616482048768,9775.389109840002,118.0,315.0,0.3746031746031746,0.0,4.936510029232065,-87.00335997999991,0.009804057358555609,0.38097095432454287,0.46672981370707134,0.00407738078868336,0.21139394240408046,119.0
3939925275039085824,2378.8786707,2148.0,5928.0,0.3623481781376518,0.013226646196973562,15.086500988351833,-78.62181990000008,0.058264122983112454,0.6296105167379522,0.4514609302455434,0.0036845829644471806,0.29739149455831754,29.0
3941019213896463617,4234.087790029999,55.0,112.0,0.49107142857142855,0.009962171332877003,1.1686154079001527,-4944.99999998,0.04630367104480983,0.2886706090689594,0.6118412547272254,0.23174562458696824,0.26920965989696954,56.0
3942630767220672256,6611.89848042,1903.0,4969.0,0.3829744415375327,0.0,1.686138412883548,-6083.72668798,0.009804057358555609,0.3013481271097344,0.4771598370535206,0.2851116362240612,0.24579994999600338,85.0
3943533600390906881,2361.4245720499994,964.0,1759.0,0.5480386583285958,0.0,15.068252307321986,-32.30352141000003,0.009804057358555609,0.629163487367763,0.6828185083507062,0.001513892769621883,0.3285567436419612,15.0
3944088772635000577,7581.491983399999,2774.0,6063.0,0.4575292759360053,0.0,12.481141592887468,-97.2037250300009,0.009804057358555609,0.5657882510209685,0.5700500374812716,0.0045554171829274015,0.28759878344669704,37.0
3944239644144231424,-1187.8909756799994,227.0,858.0,0.26456876456876455,-0.0025190441514417556,-0.6051917345491203,-5867.434541539999,0.0005747302054670509,0.24521848842366034,0.3296345001098745,0.2749751835303934,0.1946599023167918,131.0
